# time[sec] ratio
3.393389999999999873e+03 2.447583811537299911e-02
3.394389999999999873e+03 2.429563741608958827e-02
3.395389999999999873e+03 2.443104113442429517e-02
3.396389999999999873e+03 2.450192730691183596e-02
3.397389999999999873e+03 2.438900997211703586e-02
3.398389999999999873e+03 2.474337435934893803e-02
3.399389999999999873e+03 2.454267476389835473e-02
3.400389999999999873e+03 2.463603559235986312e-02
3.401389999999999873e+03 2.486200613441039847e-02
3.402389999999999873e+03 2.459766312594840673e-02
3.403389999999999873e+03 2.498001462862414757e-02
3.404389999999999873e+03 2.494565118438541243e-02
3.405389999999999873e+03 2.465836303253656284e-02
3.406389999999999873e+03 2.518810972738293186e-02
3.407389999999999873e+03 2.499325637910085329e-02
3.408389999999999873e+03 2.487311988674510699e-02
3.409389999999999873e+03 2.519697356271565283e-02
3.410389999999999873e+03 2.497245538805408296e-02
3.411389999999999873e+03 2.518687783355414572e-02
3.412389999999999873e+03 2.514075645577007120e-02
3.413389999999999873e+03 2.510455463862314163e-02
3.414389999999999873e+03 2.547802688396500273e-02
3.415389999999999873e+03 2.514844242884181277e-02
3.416389999999999873e+03 2.533973558653573530e-02
3.417389999999999873e+03 2.551594253411234789e-02
3.418389999999999873e+03 2.522706846903028169e-02
3.419389999999999873e+03 2.570142707715269287e-02
3.420389999999999873e+03 2.556613562279050691e-02
3.421389999999999873e+03 2.532131685429024268e-02
3.422389999999999873e+03 2.580488043514818017e-02
3.423389999999999873e+03 2.559115657280511616e-02
3.424389999999999873e+03 2.558606047070845213e-02
3.425389999999999873e+03 2.580737965819499685e-02
3.426389999999999873e+03 2.563437461642322640e-02
3.427389999999999873e+03 2.593089172072479340e-02
3.428389999999999873e+03 2.577436181507639437e-02
3.429389999999999873e+03 2.579090080884435116e-02
3.430389999999999873e+03 2.613010621669190070e-02
3.431389999999999873e+03 2.585927677064536051e-02
3.432389999999999873e+03 2.613605687859432009e-02
3.433389999999999873e+03 2.616473856109398366e-02
3.434389999999999873e+03 2.591102658579099577e-02
3.435389999999999873e+03 2.641519052255959094e-02
3.436389999999999873e+03 2.622853076023177327e-02
3.437389999999999873e+03 2.605259458468308503e-02
3.438389999999999873e+03 2.645204285954481233e-02
3.439389999999999873e+03 2.621262661811060019e-02
3.440389999999999873e+03 2.633675655299861154e-02
3.441389999999999873e+03 2.638401598279153243e-02
3.442389999999999873e+03 2.627730824429915651e-02
3.443389999999999873e+03 2.669952296461833990e-02
3.444389999999999873e+03 2.642050073782285791e-02
3.445389999999999873e+03 2.651817083714000378e-02
3.446389999999999873e+03 2.681567171721812096e-02
3.447400000000000091e+03 2.647701444387418404e-02
3.448389999999999873e+03 2.685214640952290899e-02
3.449389999999999873e+03 2.681261127868771882e-02
3.450389999999999873e+03 2.655234977902821633e-02
3.451389999999999873e+03 2.705113252716223604e-02
3.452389999999999873e+03 2.685710777542437908e-02
3.453389999999999873e+03 2.677873813703944214e-02
3.454389999999999873e+03 2.710119742677368979e-02
3.455389999999999873e+03 2.686060142321524194e-02
3.456389999999999873e+03 2.707995815182810684e-02
3.457389999999999873e+03 2.704292357911258424e-02
3.458389999999999873e+03 2.698289946960921379e-02
3.459400000000000091e+03 2.735547314344772760e-02
3.460389999999999873e+03 2.706848618101865764e-02
3.461389999999999873e+03 2.726794345094248062e-02
3.462389999999999873e+03 2.746671167397030447e-02
3.463389999999999873e+03 2.716724739723474016e-02
3.464389999999999873e+03 2.763218425229866174e-02
3.465389999999999873e+03 2.750156897200953937e-02
3.466389999999999873e+03 2.726896810976755722e-02
3.467389999999999873e+03 2.777450095474707711e-02
3.468389999999999873e+03 2.758105316350341341e-02
3.469389999999999873e+03 2.755187103315180977e-02
3.470389999999999873e+03 2.773062594136811720e-02
3.471389999999999873e+03 2.758328878071546197e-02
3.472389999999999873e+03 2.794710386759192630e-02
3.473389999999999873e+03 2.773190128238987862e-02
3.474389999999999873e+03 2.773368578243406990e-02
3.475389999999999873e+03 2.813649874292159167e-02
3.476389999999999873e+03 2.782016565316442272e-02
3.477389999999999873e+03 2.810701668809956547e-02
3.478389999999999873e+03 2.817731015444658454e-02
3.479389999999999873e+03 2.785664327303595533e-02
3.480389999999999873e+03 2.838654953407724821e-02
3.481389999999999873e+03 2.821716244117929498e-02
3.482389999999999873e+03 2.804939886644243138e-02
3.483389999999999873e+03 2.849461143058888701e-02
3.484389999999999873e+03 2.823871715910005603e-02
3.485389999999999873e+03 2.835908725790617022e-02
3.486389999999999873e+03 2.841171316989144977e-02
3.487389999999999873e+03 2.830381606580588058e-02
3.488389999999999873e+03 2.869372340142371802e-02
3.489389999999999873e+03 2.842855495533853222e-02
3.490389999999999873e+03 2.855296287102379593e-02
3.491389999999999873e+03 2.885499181862753726e-02
3.492389999999999873e+03 2.853290161098943553e-02
3.493389999999999873e+03 2.895678184631253482e-02
3.494389999999999873e+03 2.891313762170601501e-02
3.495389999999999873e+03 2.865025849498475594e-02
3.496389999999999873e+03 2.916506607761067821e-02
3.497389999999999873e+03 2.894618241218432225e-02
3.498389999999999873e+03 2.883424830461203681e-02
3.499389999999999873e+03 2.916387842177030343e-02
3.500389999999999873e+03 2.898349091121974266e-02
3.501389999999999873e+03 2.919632053879906916e-02
3.502389999999999873e+03 2.910413306862442984e-02
3.503389999999999873e+03 2.905644021154170017e-02
3.504389999999999873e+03 2.947876009935026728e-02
3.505400000000000091e+03 2.915606674245309685e-02
3.506389999999999873e+03 2.937012726522211445e-02
3.507389999999999873e+03 2.955639255074282712e-02
3.508389999999999873e+03 2.923217305892814380e-02
3.509400000000000091e+03 2.973386152196216478e-02
3.510389999999999873e+03 2.960081574077571068e-02
3.511409999999999854e+03 2.935927876047115040e-02
3.512389999999999873e+03 2.988108403066215210e-02
3.513389999999999873e+03 2.963438101347017420e-02
3.514400000000000091e+03 2.967047325371730340e-02
3.515389999999999873e+03 2.982660436697961645e-02
3.516389999999999873e+03 2.962918879060328844e-02
3.517389999999999873e+03 3.002681743249204990e-02
3.518389999999999873e+03 2.980706220750526173e-02
3.519389999999999873e+03 2.981008938162508018e-02
3.520389999999999873e+03 3.018216643809061225e-02
3.521389999999999873e+03 2.986117134150924682e-02
3.522389999999999873e+03 3.022326844203107599e-02
3.523389999999999873e+03 3.028374589626686708e-02
3.524389999999999873e+03 2.998689784940030204e-02
3.525389999999999873e+03 3.054907401265029993e-02
3.526389999999999873e+03 3.034255868957113147e-02
3.527389999999999873e+03 3.014731723617424669e-02
3.528389999999999873e+03 3.057686433400381293e-02
3.529389999999999873e+03 3.035274862698316561e-02
3.530389999999999873e+03 3.051909333655948575e-02
3.531389999999999873e+03 3.056681794097998103e-02
3.532389999999999873e+03 3.043487020088643177e-02
3.533389999999999873e+03 3.090495145826677170e-02
3.534389999999999873e+03 3.059771067488475590e-02
3.535389999999999873e+03 3.068199471803634976e-02
3.536389999999999873e+03 3.098604108001138877e-02
3.537389999999999873e+03 3.060643002133373383e-02
3.538389999999999873e+03 3.104900734607035639e-02
3.539389999999999873e+03 3.106023126042685781e-02
3.540389999999999873e+03 3.072896142484445731e-02
3.541389999999999873e+03 3.125695856936129557e-02
3.542389999999999873e+03 3.106358108574981680e-02
3.543389999999999873e+03 3.097876336110927387e-02
3.544389999999999873e+03 3.124105211306960408e-02
3.545389999999999873e+03 3.103144360629390280e-02
3.546389999999999873e+03 3.136875282701953593e-02
3.547389999999999873e+03 3.119924848862070527e-02
3.548389999999999873e+03 3.115405891301341670e-02
3.549389999999999873e+03 3.166493335138670373e-02
3.550389999999999873e+03 3.126604859464023056e-02
3.551389999999999873e+03 3.151322409602426433e-02
3.552389999999999873e+03 3.169443819609064211e-02
3.553389999999999873e+03 3.133081974206863851e-02
3.554389999999999873e+03 3.185830503393045909e-02
3.555389999999999873e+03 3.174377450033027265e-02
3.556389999999999873e+03 3.150892308756995941e-02
3.557400000000000091e+03 3.201857352983589894e-02
3.558389999999999873e+03 3.180051981618930296e-02
3.559389999999999873e+03 3.184358508521498848e-02
3.560389999999999873e+03 3.195450232593016054e-02
3.561389999999999873e+03 3.177440667501428562e-02
3.562389999999999873e+03 3.224702007211295574e-02
3.563389999999999873e+03 3.195698664057698007e-02
3.564389999999999873e+03 3.195929516485861849e-02
3.565389999999999873e+03 3.240939212015082199e-02
3.566389999999999873e+03 3.207969838859604100e-02
3.567389999999999873e+03 3.247175100424818522e-02
3.568389999999999873e+03 3.255220524913449154e-02
3.569389999999999873e+03 3.222177592967713500e-02
3.570389999999999873e+03 3.276497789139744959e-02
3.571389999999999873e+03 3.257319264884920434e-02
3.572389999999999873e+03 3.240064387533923146e-02
3.573389999999999873e+03 3.283714212500291052e-02
3.574389999999999873e+03 3.259281465010419043e-02
3.575389999999999873e+03 3.280407080162132255e-02
3.576389999999999873e+03 3.282385315729383080e-02
3.577389999999999873e+03 3.275585329424779424e-02
3.578389999999999873e+03 3.322434422930602843e-02
3.579389999999999873e+03 3.288106822582213817e-02
3.580389999999999873e+03 3.298015318585822281e-02
3.581389999999999873e+03 3.329105295913226126e-02
3.582389999999999873e+03 3.298242478403335537e-02
3.583389999999999873e+03 3.345920568759518793e-02
3.584389999999999873e+03 3.341532355063747683e-02
3.585389999999999873e+03 3.312377127281060374e-02
3.586389999999999873e+03 3.364931196256497337e-02
3.587389999999999873e+03 3.340051776263781164e-02
3.588400000000000091e+03 3.337401997069353726e-02
3.589389999999999873e+03 3.365702828707394650e-02
3.590389999999999873e+03 3.340801908100391598e-02
3.591389999999999873e+03 3.377191141282510911e-02
3.592389999999999873e+03 3.359284536693226547e-02
3.593389999999999873e+03 3.354292986001946447e-02
3.594389999999999873e+03 3.402697127025308688e-02
3.595389999999999873e+03 3.366779911770232531e-02
3.596389999999999873e+03 3.386639591732220483e-02
3.597389999999999873e+03 3.409877909467370904e-02
3.598389999999999873e+03 3.375009282775624786e-02
3.599389999999999873e+03 3.424661598808400459e-02
3.600389999999999873e+03 3.411996910666780652e-02
3.601389999999999873e+03 3.385378425318978646e-02
3.602389999999999873e+03 3.433516396005262261e-02
3.603389999999999873e+03 3.413204075061956194e-02
3.604389999999999873e+03 3.421839443462245528e-02
3.605389999999999873e+03 3.433188840593404123e-02
3.606389999999999873e+03 3.411993829313127169e-02
3.607389999999999873e+03 3.458475675099614149e-02
3.608389999999999873e+03 3.427974019040840037e-02
3.609389999999999873e+03 3.433168427151579716e-02
3.610389999999999873e+03 3.481987104302733393e-02
3.611389999999999873e+03 3.442496393356622025e-02
3.612389999999999873e+03 3.481017572781899133e-02
3.613389999999999873e+03 3.484579416899858534e-02
3.614389999999999873e+03 3.451079397081126265e-02
3.615389999999999873e+03 3.512212632932976836e-02
3.616389999999999873e+03 3.487564271194546622e-02
3.617389999999999873e+03 3.472263760452680426e-02
3.618389999999999873e+03 3.513507042337828817e-02
3.619389999999999873e+03 3.489387329514130609e-02
3.620389999999999873e+03 3.514746169056599118e-02
3.621389999999999873e+03 3.508343691640695983e-02
3.622389999999999873e+03 3.497804944650996506e-02
3.623389999999999873e+03 3.550329736211031012e-02
3.624389999999999873e+03 3.512325894862963066e-02
3.625389999999999873e+03 3.528638700039815612e-02
3.626389999999999873e+03 3.561300285507359303e-02
3.627389999999999873e+03 3.523063585543033394e-02
3.628389999999999873e+03 3.570740005670541839e-02
3.629389999999999873e+03 3.563328779952398134e-02
3.630389999999999873e+03 3.530106362993908065e-02
3.631389999999999873e+03 3.586269572860952687e-02
3.632389999999999873e+03 3.563738887598768418e-02
3.633389999999999873e+03 3.563477965920146956e-02
3.634389999999999873e+03 3.589364581319613029e-02
3.635389999999999873e+03 3.562933140512344193e-02
3.636389999999999873e+03 3.602301615178991195e-02
3.637389999999999873e+03 3.580629692837847960e-02
3.638389999999999873e+03 3.578454751400977213e-02
3.639389999999999873e+03 3.634669179704042713e-02
3.640389999999999873e+03 3.590320395967527833e-02
3.641389999999999873e+03 3.617880110586309955e-02
3.642389999999999873e+03 3.639656548207876458e-02
3.643389999999999873e+03 3.604158506430017034e-02
3.644389999999999873e+03 3.663630709612601677e-02
